"Displacement:0","Displacement:1","Displacement:2","Points:0","Points:1","Points:2","ids"
0,0,0,0.014548,-0.0080745,-0.052083,1230
0,0,0,0.003175,-0.00099617,-0.052083,1231
0,0,0,0.00635,-0.0019923,-0.052083,1232
0,0,0,0.0095251,-0.0029885,-0.052083,1233
0,0,0,0.0127,-0.0039847,-0.052083,1234
0,0,0,0.015875,-0.0049808,-0.052083,1235
0,0,0,0.0033106,-0.00033665,-0.052083,1236
0,0,0,0.0066211,-0.0006733,-0.052083,1237
0,0,0,0.0099317,-0.00101,-0.052083,1238
0,0,0,0.013242,-0.0013466,-0.052083,1239
0,0,0,0.016553,-0.0016833,-0.052083,1240
0,0,0,0.0033106,0.00033665,-0.047123,1241
0,0,0,0.0066211,0.0006733,-0.047123,1242
0,0,0,0.0099317,0.00101,-0.047123,1243
0,0,0,0.013242,0.0013466,-0.047123,1244
0,0,0,0.016553,0.0016833,-0.047123,1245
0,0,0,0.003175,0.00099617,-0.047123,1246
0,0,0,0.00635,0.0019923,-0.047123,1247
0,0,0,0.0095251,0.0029885,-0.047123,1248
0,0,0,0.0127,0.0039847,-0.047123,1249
0,0,0,0.015875,0.0049808,-0.047123,1250
0,0,0,0.0029095,0.0016149,-0.047123,1251
0,0,0,0.005819,0.0032298,-0.047123,1252
0,0,0,0.0087285,0.0048447,-0.047123,1253
0,0,0,0.011638,0.0064596,-0.047123,1254
0,0,0,0.014548,0.0080745,-0.047123,1255
0,0,0,0.0025249,0.0021675,-0.047123,1256
0,0,0,0.0050497,0.0043351,-0.047123,1257
0,0,0,0.0075746,0.0065026,-0.047123,1258
0,0,0,0.010099,0.0086701,-0.047123,1259
0,0,0,0.012624,0.010838,-0.047123,1260
0,0,0,0.0020369,0.0026314,-0.047123,1261
0,0,0,0.0040737,0.0052628,-0.047123,1262
0,0,0,0.0061106,0.0078942,-0.047123,1263
0,0,0,0.0081475,0.010526,-0.047123,1264
0,0,0,0.010184,0.013157,-0.047123,1265
0,0,0,0.0014655,0.0029876,-0.047123,1266
0,0,0,0.0029309,0.0059751,-0.047123,1267
0,0,0,0.0043964,0.0089627,-0.047123,1268
0,0,0,0.0058619,0.01195,-0.047123,1269
0,0,0,0.0073273,0.014938,-0.047123,1270
0,0,0,0.00083408,0.0032214,-0.047123,1271
0,0,0,0.0016682,0.0064428,-0.047123,1272
0,0,0,0.0025022,0.0096642,-0.047123,1273
0,0,0,0.0033363,0.012886,-0.047123,1274
0,0,0,0.0041704,0.016107,-0.047123,1275
0,0,0,0.00016854,0.0033234,-0.047123,1276
0,0,0,0.00033708,0.0066467,-0.047123,1277
0,0,0,0.00050563,0.0099701,-0.047123,1278
0,0,0,0.00067417,0.013293,-0.047123,1279
0,0,0,0.00084271,0.016617,-0.047123,1280
0,0,0,-0.0005039,0.0032893,-0.047123,1281
0,0,0,-0.0010078,0.0065785,-0.047123,1282
0,0,0,-0.0015117,0.0098678,-0.047123,1283
0,0,0,-0.0020156,0.013157,-0.047123,1284
0,0,0,-0.0025195,0.016446,-0.047123,1285
0,0,0,-0.0011557,0.0031205,-0.047123,1286
0,0,0,-0.0023114,0.006241,-0.047123,1287
0,0,0,-0.0034671,0.0093615,-0.047123,1288
0,0,0,-0.0046228,0.012482,-0.047123,1289
0,0,0,-0.0057785,0.015602,-0.047123,1290
0,0,0,-0.0017602,0.002824,-0.047123,1291
0,0,0,-0.0035204,0.0056479,-0.047123,1292
0,0,0,-0.0052806,0.0084719,-0.047123,1293
0,0,0,-0.0070408,0.011296,-0.047123,1294
0,0,0,-0.008801,0.01412,-0.047123,1295
0,0,0,-0.0022926,0.0024118,-0.047123,1296
0,0,0,-0.0045853,0.0048237,-0.047123,1297
0,0,0,-0.0068779,0.0072355,-0.047123,1298
0,0,0,-0.0091705,0.0096474,-0.047123,1299
0,0,0,-0.011463,0.012059,-0.047123,1300
0,0,0,-0.0027312,0.001901,-0.047123,1301
0,0,0,-0.0054624,0.0038019,-0.047123,1302
0,0,0,-0.0081936,0.0057029,-0.047123,1303
0,0,0,-0.010925,0.0076039,-0.047123,1304
0,0,0,-0.013656,0.0095048,-0.047123,1305
0,0,0,-0.003058,0.0013123,-0.047123,1306
0,0,0,-0.0061159,0.0026245,-0.047123,1307
0,0,0,-0.0091739,0.0039368,-0.047123,1308
0,0,0,-0.012232,0.0052491,-0.047123,1309
0,0,0,-0.01529,0.0065614,-0.047123,1310
0,0,0,-0.0032595,0.00066985,-0.047123,1311
0,0,0,-0.006519,0.0013397,-0.047123,1312
0,0,0,-0.0097785,0.0020095,-0.047123,1313
0,0,0,-0.013038,0.0026794,-0.047123,1314
0,0,0,-0.016298,0.0033492,-0.047123,1315
0,0,0,-0.0033276,4.0752e-19,-0.047123,1316
0,0,0,-0.0066553,8.1503e-19,-0.047123,1317
0,0,0,-0.0099829,1.2226e-18,-0.047123,1318
0,0,0,-0.013311,1.6301e-18,-0.047123,1319
0,0,0,-0.016638,2.0376e-18,-0.047123,1320
0,0,0,-0.0032595,-0.00066985,-0.047123,1321
0,0,0,-0.006519,-0.0013397,-0.047123,1322
0,0,0,-0.0097785,-0.0020095,-0.047123,1323
0,0,0,-0.013038,-0.0026794,-0.047123,1324
0,0,0,-0.016298,-0.0033492,-0.047123,1325
0,0,0,-0.003058,-0.0013123,-0.047123,1326
0,0,0,-0.0061159,-0.0026245,-0.047123,1327
0,0,0,-0.0091739,-0.0039368,-0.047123,1328
0,0,0,-0.012232,-0.0052491,-0.047123,1329
0,0,0,-0.01529,-0.0065614,-0.047123,1330
0,0,0,-0.0027312,-0.001901,-0.047123,1331
0,0,0,-0.0054624,-0.0038019,-0.047123,1332
0,0,0,-0.0081936,-0.0057029,-0.047123,1333
0,0,0,-0.010925,-0.0076039,-0.047123,1334
0,0,0,-0.013656,-0.0095048,-0.047123,1335
0,0,0,-0.0022926,-0.0024118,-0.047123,1336
0,0,0,-0.0045853,-0.0048237,-0.047123,1337
0,0,0,-0.0068779,-0.0072355,-0.047123,1338
0,0,0,-0.0091705,-0.0096474,-0.047123,1339
0,0,0,-0.011463,-0.012059,-0.047123,1340
0,0,0,-0.0017602,-0.002824,-0.047123,1341
0,0,0,-0.0035204,-0.0056479,-0.047123,1342
0,0,0,-0.0052806,-0.0084719,-0.047123,1343
0,0,0,-0.0070408,-0.011296,-0.047123,1344
0,0,0,-0.008801,-0.01412,-0.047123,1345
0,0,0,-0.0011557,-0.0031205,-0.047123,1346
0,0,0,-0.0023114,-0.006241,-0.047123,1347
0,0,0,-0.0034671,-0.0093615,-0.047123,1348
0,0,0,-0.0046228,-0.012482,-0.047123,1349
0,0,0,-0.0057785,-0.015602,-0.047123,1350
0,0,0,-0.0005039,-0.0032893,-0.047123,1351
0,0,0,-0.0010078,-0.0065785,-0.047123,1352
0,0,0,-0.0015117,-0.0098678,-0.047123,1353
0,0,0,-0.0020156,-0.013157,-0.047123,1354
0,0,0,-0.0025195,-0.016446,-0.047123,1355
0,0,0,0.00016854,-0.0033234,-0.047123,1356
0,0,0,0.00033708,-0.0066467,-0.047123,1357
0,0,0,0.00050563,-0.0099701,-0.047123,1358
0,0,0,0.00067417,-0.013293,-0.047123,1359
0,0,0,0.00084271,-0.016617,-0.047123,1360
0,0,0,0.00083408,-0.0032214,-0.047123,1361
0,0,0,0.0016682,-0.0064428,-0.047123,1362
0,0,0,0.0025022,-0.0096642,-0.047123,1363
0,0,0,0.0033363,-0.012886,-0.047123,1364
0,0,0,0.0041704,-0.016107,-0.047123,1365
0,0,0,0.0014655,-0.0029876,-0.047123,1366
0,0,0,0.0029309,-0.0059751,-0.047123,1367
0,0,0,0.0043964,-0.0089627,-0.047123,1368
0,0,0,0.0058619,-0.01195,-0.047123,1369
0,0,0,0.0073273,-0.014938,-0.047123,1370
0,0,0,0.0020369,-0.0026314,-0.047123,1371
0,0,0,0.0040737,-0.0052628,-0.047123,1372
0,0,0,0.0061106,-0.0078942,-0.047123,1373
0,0,0,0.0081475,-0.010526,-0.047123,1374
0,0,0,0.010184,-0.013157,-0.047123,1375
0,0,0,0.0025249,-0.0021675,-0.047123,1376
0,0,0,0.0050497,-0.0043351,-0.047123,1377
0,0,0,0.0075746,-0.0065026,-0.047123,1378
0,0,0,0.010099,-0.0086701,-0.047123,1379
0,0,0,0.012624,-0.010838,-0.047123,1380
0,0,0,0.0029095,-0.0016149,-0.047123,1381
0,0,0,0.005819,-0.0032298,-0.047123,1382
0,0,0,0.0087285,-0.0048447,-0.047123,1383
0,0,0,0.011638,-0.0064596,-0.047123,1384
0,0,0,0.014548,-0.0080745,-0.047123,1385
0,0,0,0.003175,-0.00099617,-0.047123,1386
0,0,0,0.00635,-0.0019923,-0.047123,1387
0,0,0,0.0095251,-0.0029885,-0.047123,1388
0,0,0,0.0127,-0.0039847,-0.047123,1389
0,0,0,0.015875,-0.0049808,-0.047123,1390
0,0,0,0.0033106,-0.00033665,-0.047123,1391
0,0,0,0.0066211,-0.0006733,-0.047123,1392
0,0,0,0.0099317,-0.00101,-0.047123,1393
0,0,0,0.013242,-0.0013466,-0.047123,1394
0,0,0,0.016553,-0.0016833,-0.047123,1395
0,0,0,0.0033106,0.00033665,-0.042162,1396
0,0,0,0.0066211,0.0006733,-0.042162,1397
0,0,0,0.0099317,0.00101,-0.042162,1398
0,0,0,0.013242,0.0013466,-0.042162,1399
0,0,0,0.016553,0.0016833,-0.042162,1400
0,0,0,0.003175,0.00099617,-0.042162,1401
0,0,0,0.00635,0.0019923,-0.042162,1402
0,0,0,0.0095251,0.0029885,-0.042162,1403
0,0,0,0.0127,0.0039847,-0.042162,1404
0,0,0,0.015875,0.0049808,-0.042162,1405
0,0,0,0.0029095,0.0016149,-0.042162,1406
0,0,0,0.005819,0.0032298,-0.042162,1407
0,0,0,0.0087285,0.0048447,-0.042162,1408
0,0,0,0.011638,0.0064596,-0.042162,1409
0,0,0,0.014548,0.0080745,-0.042162,1410
0,0,0,0.0025249,0.0021675,-0.042162,1411
0,0,0,0.0050497,0.0043351,-0.042162,1412
0,0,0,0.0075746,0.0065026,-0.042162,1413
0,0,0,0.010099,0.0086701,-0.042162,1414
0,0,0,0.012624,0.010838,-0.042162,1415
0,0,0,0.0020369,0.0026314,-0.042162,1416
0,0,0,0.0040737,0.0052628,-0.042162,1417
0,0,0,0.0061106,0.0078942,-0.042162,1418
0,0,0,0.0081475,0.010526,-0.042162,1419
0,0,0,0.010184,0.013157,-0.042162,1420
0,0,0,0.0014655,0.0029876,-0.042162,1421
0,0,0,0.0029309,0.0059751,-0.042162,1422
0,0,0,0.0043964,0.0089627,-0.042162,1423
0,0,0,0.0058619,0.01195,-0.042162,1424
0,0,0,0.0073273,0.014938,-0.042162,1425
0,0,0,0.00083408,0.0032214,-0.042162,1426
0,0,0,0.0016682,0.0064428,-0.042162,1427
0,0,0,0.0025022,0.0096642,-0.042162,1428
0,0,0,0.0033363,0.012886,-0.042162,1429
0,0,0,0.0041704,0.016107,-0.042162,1430
0,0,0,0.00016854,0.0033234,-0.042162,1431
0,0,0,0.00033708,0.0066467,-0.042162,1432
0,0,0,0.00050563,0.0099701,-0.042162,1433
0,0,0,0.00067417,0.013293,-0.042162,1434
0,0,0,0.00084271,0.016617,-0.042162,1435
0,0,0,-0.0005039,0.0032893,-0.042162,1436
0,0,0,-0.0010078,0.0065785,-0.042162,1437
0,0,0,-0.0015117,0.0098678,-0.042162,1438
0,0,0,-0.0020156,0.013157,-0.042162,1439
0,0,0,-0.0025195,0.016446,-0.042162,1440
0,0,0,-0.0011557,0.0031205,-0.042162,1441
0,0,0,-0.0023114,0.006241,-0.042162,1442
0,0,0,-0.0034671,0.0093615,-0.042162,1443
0,0,0,-0.0046228,0.012482,-0.042162,1444
0,0,0,-0.0057785,0.015602,-0.042162,1445
0,0,0,-0.0017602,0.002824,-0.042162,1446
0,0,0,-0.0035204,0.0056479,-0.042162,1447
0,0,0,-0.0052806,0.0084719,-0.042162,1448
0,0,0,-0.0070408,0.011296,-0.042162,1449
0,0,0,-0.008801,0.01412,-0.042162,1450
0,0,0,-0.0022926,0.0024118,-0.042162,1451
0,0,0,-0.0045853,0.0048237,-0.042162,1452
0,0,0,-0.0068779,0.0072355,-0.042162,1453
0,0,0,-0.0091705,0.0096474,-0.042162,1454
0,0,0,-0.011463,0.012059,-0.042162,1455
0,0,0,-0.0027312,0.001901,-0.042162,1456
0,0,0,-0.0054624,0.0038019,-0.042162,1457
0,0,0,-0.0081936,0.0057029,-0.042162,1458
0,0,0,-0.010925,0.0076039,-0.042162,1459
0,0,0,-0.013656,0.0095048,-0.042162,1460
0,0,0,-0.003058,0.0013123,-0.042162,1461
0,0,0,-0.0061159,0.0026245,-0.042162,1462
0,0,0,-0.0091739,0.0039368,-0.042162,1463
0,0,0,-0.012232,0.0052491,-0.042162,1464
0,0,0,-0.01529,0.0065614,-0.042162,1465
0,0,0,-0.0032595,0.00066985,-0.042162,1466
0,0,0,-0.006519,0.0013397,-0.042162,1467
0,0,0,-0.0097785,0.0020095,-0.042162,1468
0,0,0,-0.013038,0.0026794,-0.042162,1469
0,0,0,-0.016298,0.0033492,-0.042162,1470
0,0,0,-0.0033276,4.0752e-19,-0.042162,1471
0,0,0,-0.0066553,8.1503e-19,-0.042162,1472
0,0,0,-0.0099829,1.2226e-18,-0.042162,1473
0,0,0,-0.013311,1.6301e-18,-0.042162,1474
0,0,0,-0.016638,2.0376e-18,-0.042162,1475
0,0,0,-0.0032595,-0.00066985,-0.042162,1476
0,0,0,-0.006519,-0.0013397,-0.042162,1477
0,0,0,-0.0097785,-0.0020095,-0.042162,1478
0,0,0,-0.013038,-0.0026794,-0.042162,1479
0,0,0,-0.016298,-0.0033492,-0.042162,1480
0,0,0,-0.003058,-0.0013123,-0.042162,1481
0,0,0,-0.0061159,-0.0026245,-0.042162,1482
0,0,0,-0.0091739,-0.0039368,-0.042162,1483
0,0,0,-0.012232,-0.0052491,-0.042162,1484
0,0,0,-0.01529,-0.0065614,-0.042162,1485
0,0,0,-0.0027312,-0.001901,-0.042162,1486
0,0,0,-0.0054624,-0.0038019,-0.042162,1487
0,0,0,-0.0081936,-0.0057029,-0.042162,1488
0,0,0,-0.010925,-0.0076039,-0.042162,1489
0,0,0,-0.013656,-0.0095048,-0.042162,1490
0,0,0,-0.0022926,-0.0024118,-0.042162,1491
0,0,0,-0.0045853,-0.0048237,-0.042162,1492
0,0,0,-0.0068779,-0.0072355,-0.042162,1493
0,0,0,-0.0091705,-0.0096474,-0.042162,1494
0,0,0,-0.011463,-0.012059,-0.042162,1495
0,0,0,-0.0017602,-0.002824,-0.042162,1496
0,0,0,-0.0035204,-0.0056479,-0.042162,1497
0,0,0,-0.0052806,-0.0084719,-0.042162,1498
0,0,0,-0.0070408,-0.011296,-0.042162,1499
0,0,0,-0.008801,-0.01412,-0.042162,1500
0,0,0,-0.0011557,-0.0031205,-0.042162,1501
0,0,0,-0.0023114,-0.006241,-0.042162,1502
0,0,0,-0.0034671,-0.0093615,-0.042162,1503
0,0,0,-0.0046228,-0.012482,-0.042162,1504
0,0,0,-0.0057785,-0.015602,-0.042162,1505
0,0,0,-0.0005039,-0.0032893,-0.042162,1506
0,0,0,-0.0010078,-0.0065785,-0.042162,1507
0,0,0,-0.0015117,-0.0098678,-0.042162,1508
0,0,0,-0.0020156,-0.013157,-0.042162,1509
0,0,0,-0.0025195,-0.016446,-0.042162,1510
0,0,0,0.00016854,-0.0033234,-0.042162,1511
0,0,0,0.00033708,-0.0066467,-0.042162,1512
0,0,0,0.00050563,-0.0099701,-0.042162,1513
0,0,0,0.00067417,-0.013293,-0.042162,1514
0,0,0,0.00084271,-0.016617,-0.042162,1515
0,0,0,0.00083408,-0.0032214,-0.042162,1516
0,0,0,0.0016682,-0.0064428,-0.042162,1517
0,0,0,0.0025022,-0.0096642,-0.042162,1518
0,0,0,0.0033363,-0.012886,-0.042162,1519
0,0,0,0.0041704,-0.016107,-0.042162,1520
0,0,0,0.0014655,-0.0029876,-0.042162,1521
0,0,0,0.0029309,-0.0059751,-0.042162,1522
0,0,0,0.0043964,-0.0089627,-0.042162,1523
0,0,0,0.0058619,-0.01195,-0.042162,1524
0,0,0,0.0073273,-0.014938,-0.042162,1525
0,0,0,0.0020369,-0.0026314,-0.042162,1526
0,0,0,0.0040737,-0.0052628,-0.042162,1527
0,0,0,0.0061106,-0.0078942,-0.042162,1528
0,0,0,0.0081475,-0.010526,-0.042162,1529
0,0,0,0.010184,-0.013157,-0.042162,1530
0,0,0,0.0025249,-0.0021675,-0.042162,1531
0,0,0,0.0050497,-0.0043351,-0.042162,1532
0,0,0,0.0075746,-0.0065026,-0.042162,1533
0,0,0,0.010099,-0.0086701,-0.042162,1534
0,0,0,0.012624,-0.010838,-0.042162,1535
0,0,0,0.0029095,-0.0016149,-0.042162,1536
0,0,0,0.005819,-0.0032298,-0.042162,1537
0,0,0,0.0087285,-0.0048447,-0.042162,1538
0,0,0,0.011638,-0.0064596,-0.042162,1539
0,0,0,0.014548,-0.0080745,-0.042162,1540
0,0,0,0.003175,-0.00099617,-0.042162,1541
0,0,0,0.00635,-0.0019923,-0.042162,1542
0,0,0,0.0095251,-0.0029885,-0.042162,1543
0,0,0,0.0127,-0.0039847,-0.042162,1544
0,0,0,0.015875,-0.0049808,-0.042162,1545
0,0,0,0.0033106,-0.00033665,-0.042162,1546
0,0,0,0.0066211,-0.0006733,-0.042162,1547
0,0,0,0.0099317,-0.00101,-0.042162,1548
0,0,0,0.013242,-0.0013466,-0.042162,1549
0,0,0,0.016553,-0.0016833,-0.042162,1550
0,0,0,0.0033106,0.00033665,-0.037202,1551
0,0,0,0.0066211,0.0006733,-0.037202,1552
0,0,0,0.0099317,0.00101,-0.037202,1553
0,0,0,0.013242,0.0013466,-0.037202,1554
0,0,0,0.016553,0.0016833,-0.037202,1555
0,0,0,0.003175,0.00099617,-0.037202,1556
0,0,0,0.00635,0.0019923,-0.037202,1557
0,0,0,0.0095251,0.0029885,-0.037202,1558
0,0,0,0.0127,0.0039847,-0.037202,1559
0,0,0,0.015875,0.0049808,-0.037202,1560
0,0,0,0.0029095,0.0016149,-0.037202,1561
0,0,0,0.005819,0.0032298,-0.037202,1562
0,0,0,0.0087285,0.0048447,-0.037202,1563
0,0,0,0.011638,0.0064596,-0.037202,1564
0,0,0,0.014548,0.0080745,-0.037202,1565
0,0,0,0.0025249,0.0021675,-0.037202,1566
0,0,0,0.0050497,0.0043351,-0.037202,1567
0,0,0,0.0075746,0.0065026,-0.037202,1568
0,0,0,0.010099,0.0086701,-0.037202,1569
0,0,0,0.012624,0.010838,-0.037202,1570
0,0,0,0.0020369,0.0026314,-0.037202,1571
0,0,0,0.0040737,0.0052628,-0.037202,1572
0,0,0,0.0061106,0.0078942,-0.037202,1573
0,0,0,0.0081475,0.010526,-0.037202,1574
0,0,0,0.010184,0.013157,-0.037202,1575
0,0,0,0.0014655,0.0029876,-0.037202,1576
0,0,0,0.0029309,0.0059751,-0.037202,1577
0,0,0,0.0043964,0.0089627,-0.037202,1578
0,0,0,0.0058619,0.01195,-0.037202,1579
0,0,0,0.0073273,0.014938,-0.037202,1580
0,0,0,0.00083408,0.0032214,-0.037202,1581
0,0,0,0.0016682,0.0064428,-0.037202,1582
0,0,0,0.0025022,0.0096642,-0.037202,1583
0,0,0,0.0033363,0.012886,-0.037202,1584
0,0,0,0.0041704,0.016107,-0.037202,1585
0,0,0,0.00016854,0.0033234,-0.037202,1586
0,0,0,0.00033708,0.0066467,-0.037202,1587
0,0,0,0.00050563,0.0099701,-0.037202,1588
0,0,0,0.00067417,0.013293,-0.037202,1589
0,0,0,0.00084271,0.016617,-0.037202,1590
0,0,0,-0.0005039,0.0032893,-0.037202,1591
0,0,0,-0.0010078,0.0065785,-0.037202,1592
0,0,0,-0.0015117,0.0098678,-0.037202,1593
0,0,0,-0.0020156,0.013157,-0.037202,1594
0,0,0,-0.0025195,0.016446,-0.037202,1595
0,0,0,-0.0011557,0.0031205,-0.037202,1596
0,0,0,-0.0023114,0.006241,-0.037202,1597
0,0,0,-0.0034671,0.0093615,-0.037202,1598
0,0,0,-0.0046228,0.012482,-0.037202,1599
0,0,0,-0.0057785,0.015602,-0.037202,1600
0,0,0,-0.0017602,0.002824,-0.037202,1601
0,0,0,-0.0035204,0.0056479,-0.037202,1602
0,0,0,-0.0052806,0.0084719,-0.037202,1603
0,0,0,-0.0070408,0.011296,-0.037202,1604
0,0,0,-0.008801,0.01412,-0.037202,1605
0,0,0,-0.0022926,0.0024118,-0.037202,1606
0,0,0,-0.0045853,0.0048237,-0.037202,1607
0,0,0,-0.0068779,0.0072355,-0.037202,1608
0,0,0,-0.0091705,0.0096474,-0.037202,1609
0,0,0,-0.011463,0.012059,-0.037202,1610
0,0,0,-0.0027312,0.001901,-0.037202,1611
0,0,0,-0.0054624,0.0038019,-0.037202,1612
0,0,0,-0.0081936,0.0057029,-0.037202,1613
0,0,0,-0.010925,0.0076039,-0.037202,1614
0,0,0,-0.013656,0.0095048,-0.037202,1615
0,0,0,-0.003058,0.0013123,-0.037202,1616
0,0,0,-0.0061159,0.0026245,-0.037202,1617
0,0,0,-0.0091739,0.0039368,-0.037202,1618
0,0,0,-0.012232,0.0052491,-0.037202,1619
0,0,0,-0.01529,0.0065614,-0.037202,1620
0,0,0,-0.0032595,0.00066985,-0.037202,1621
0,0,0,-0.006519,0.0013397,-0.037202,1622
0,0,0,-0.0097785,0.0020095,-0.037202,1623
0,0,0,-0.013038,0.0026794,-0.037202,1624
0,0,0,-0.016298,0.0033492,-0.037202,1625
0,0,0,-0.0033276,4.0752e-19,-0.037202,1626
0,0,0,-0.0066553,8.1503e-19,-0.037202,1627
0,0,0,-0.0099829,1.2226e-18,-0.037202,1628
0,0,0,-0.013311,1.6301e-18,-0.037202,1629
0,0,0,-0.016638,2.0376e-18,-0.037202,1630
0,0,0,-0.0032595,-0.00066985,-0.037202,1631
0,0,0,-0.006519,-0.0013397,-0.037202,1632
0,0,0,-0.0097785,-0.0020095,-0.037202,1633
0,0,0,-0.013038,-0.0026794,-0.037202,1634
0,0,0,-0.016298,-0.0033492,-0.037202,1635
0,0,0,-0.003058,-0.0013123,-0.037202,1636
0,0,0,-0.0061159,-0.0026245,-0.037202,1637
0,0,0,-0.0091739,-0.0039368,-0.037202,1638
0,0,0,-0.012232,-0.0052491,-0.037202,1639
0,0,0,-0.01529,-0.0065614,-0.037202,1640
0,0,0,-0.0027312,-0.001901,-0.037202,1641
0,0,0,-0.0054624,-0.0038019,-0.037202,1642
0,0,0,-0.0081936,-0.0057029,-0.037202,1643
0,0,0,-0.010925,-0.0076039,-0.037202,1644
0,0,0,-0.013656,-0.0095048,-0.037202,1645
0,0,0,-0.0022926,-0.0024118,-0.037202,1646
0,0,0,-0.0045853,-0.0048237,-0.037202,1647
0,0,0,-0.0068779,-0.0072355,-0.037202,1648
0,0,0,-0.0091705,-0.0096474,-0.037202,1649
0,0,0,-0.011463,-0.012059,-0.037202,1650
0,0,0,-0.0017602,-0.002824,-0.037202,1651
0,0,0,-0.0035204,-0.0056479,-0.037202,1652
0,0,0,-0.0052806,-0.0084719,-0.037202,1653
0,0,0,-0.0070408,-0.011296,-0.037202,1654
0,0,0,-0.008801,-0.01412,-0.037202,1655
0,0,0,-0.0011557,-0.0031205,-0.037202,1656
0,0,0,-0.0023114,-0.006241,-0.037202,1657
0,0,0,-0.0034671,-0.0093615,-0.037202,1658
0,0,0,-0.0046228,-0.012482,-0.037202,1659
0,0,0,-0.0057785,-0.015602,-0.037202,1660
0,0,0,-0.0005039,-0.0032893,-0.037202,1661
0,0,0,-0.0010078,-0.0065785,-0.037202,1662
0,0,0,-0.0015117,-0.0098678,-0.037202,1663
0,0,0,-0.0020156,-0.013157,-0.037202,1664
0,0,0,-0.0025195,-0.016446,-0.037202,1665
0,0,0,0.00016854,-0.0033234,-0.037202,1666
0,0,0,0.00033708,-0.0066467,-0.037202,1667
0,0,0,0.00050563,-0.0099701,-0.037202,1668
0,0,0,0.00067417,-0.013293,-0.037202,1669
0,0,0,0.00084271,-0.016617,-0.037202,1670
0,0,0,0.00083408,-0.0032214,-0.037202,1671
0,0,0,0.0016682,-0.0064428,-0.037202,1672
0,0,0,0.0025022,-0.0096642,-0.037202,1673
0,0,0,0.0033363,-0.012886,-0.037202,1674
0,0,0,0.0041704,-0.016107,-0.037202,1675
0,0,0,0.0014655,-0.0029876,-0.037202,1676
0,0,0,0.0029309,-0.0059751,-0.037202,1677
0,0,0,0.0043964,-0.0089627,-0.037202,1678
0,0,0,0.0058619,-0.01195,-0.037202,1679
0,0,0,0.0073273,-0.014938,-0.037202,1680
0,0,0,0.0020369,-0.0026314,-0.037202,1681
0,0,0,0.0040737,-0.0052628,-0.037202,1682
0,0,0,0.0061106,-0.0078942,-0.037202,1683
0,0,0,0.0081475,-0.010526,-0.037202,1684
0,0,0,0.010184,-0.013157,-0.037202,1685
0,0,0,0.0025249,-0.0021675,-0.037202,1686
0,0,0,0.0050497,-0.0043351,-0.037202,1687
0,0,0,0.0075746,-0.0065026,-0.037202,1688
0,0,0,0.010099,-0.0086701,-0.037202,1689
0,0,0,0.012624,-0.010838,-0.037202,1690
0,0,0,0.0029095,-0.0016149,-0.037202,1691
0,0,0,0.005819,-0.0032298,-0.037202,1692
0,0,0,0.0087285,-0.0048447,-0.037202,1693
0,0,0,0.011638,-0.0064596,-0.037202,1694
0,0,0,0.014548,-0.0080745,-0.037202,1695
0,0,0,0.003175,-0.00099617,-0.037202,1696
0,0,0,0.00635,-0.0019923,-0.037202,1697
0,0,0,0.0095251,-0.0029885,-0.037202,1698
0,0,0,0.0127,-0.0039847,-0.037202,1699
0,0,0,0.015875,-0.0049808,-0.037202,1700
0,0,0,0.0033106,-0.00033665,-0.037202,1701
0,0,0,0.0066211,-0.0006733,-0.037202,1702
0,0,0,0.0099317,-0.00101,-0.037202,1703
0,0,0,0.013242,-0.0013466,-0.037202,1704
0,0,0,0.016553,-0.0016833,-0.037202,1705
0,0,0,0.0033106,0.00033665,-0.032242,1706
0,0,0,0.0066211,0.0006733,-0.032242,1707
0,0,0,0.0099317,0.00101,-0.032242,1708
0,0,0,0.013242,0.0013466,-0.032242,1709
0,0,0,0.016553,0.0016833,-0.032242,1710
0,0,0,0.003175,0.00099617,-0.032242,1711
0,0,0,0.00635,0.0019923,-0.032242,1712
0,0,0,0.0095251,0.0029885,-0.032242,1713
0,0,0,0.0127,0.0039847,-0.032242,1714
0,0,0,0.015875,0.0049808,-0.032242,1715
0,0,0,0.0029095,0.0016149,-0.032242,1716
0,0,0,0.005819,0.0032298,-0.032242,1717
0,0,0,0.0087285,0.0048447,-0.032242,1718
0,0,0,0.011638,0.0064596,-0.032242,1719
0,0,0,0.014548,0.0080745,-0.032242,1720
0,0,0,0.0025249,0.0021675,-0.032242,1721
0,0,0,0.0050497,0.0043351,-0.032242,1722
0,0,0,0.0075746,0.0065026,-0.032242,1723
0,0,0,0.010099,0.0086701,-0.032242,1724
0,0,0,0.012624,0.010838,-0.032242,1725
0,0,0,0.0020369,0.0026314,-0.032242,1726
0,0,0,0.0040737,0.0052628,-0.032242,1727
0,0,0,0.0061106,0.0078942,-0.032242,1728
0,0,0,0.0081475,0.010526,-0.032242,1729
0,0,0,0.010184,0.013157,-0.032242,1730
0,0,0,0.0014655,0.0029876,-0.032242,1731
0,0,0,0.0029309,0.0059751,-0.032242,1732
0,0,0,0.0043964,0.0089627,-0.032242,1733
0,0,0,0.0058619,0.01195,-0.032242,1734
0,0,0,0.0073273,0.014938,-0.032242,1735
0,0,0,0.00083408,0.0032214,-0.032242,1736
0,0,0,0.0016682,0.0064428,-0.032242,1737
0,0,0,0.0025022,0.0096642,-0.032242,1738
